ITEM;ENTIDADE;UF;Regiao;ID_MUNICIPIO;Localizacao;nota_CN;tipo;scores;categoria;PE;DOUTORADO;MESTRADO;ESPECIALIZAÇÃO;SEM.QUALIFICAÇÃO
15022;42055539;SC;Sul;4203105;Urbana;445,5;Profissionalizante;60,67406063;Adequada;0,53;0;0;0,75;0,25
15023;35024880;SP;Sudeste;3553708;Urbana;481,4;Regular;60,67446308;Adequada;0,54;0;0,33;0;0,67
15024;43108709;RS;Sul;4314902;Urbana;472,1;Regular;60,6785102;Adequada;0,6;0;0;0;1
15025;26008181;PE;Nordeste;2614303;Urbana;487,2;Regular;60,68552865;Adequada;0,33;0;0;1;0
15026;33090270;RJ;Sudeste;3304904;Urbana;481,4;Regular;60,68674517;Adequada;1;0;0;0,36;0,64
15027;35017061;SP;Sudeste;3545803;Urbana;509,4;Regular;60,68674517;Adequada;0,5;0;0;0;1
15028;42141770;SC;Sul;4213203;Urbana;489;Regular;60,68674517;Adequada;1;0;0,33;0,33;0,33
15029;41031911;PR;Sul;4126678;Urbana;503,7;Regular;60,68717313;Adequada;0,61;0;0;1;0
15030;43053572;RS;Sul;4306700;Urbana;540,3;Regular;60,68717313;Adequada;0,67;0;0;1;0
15031;35002185;SP;Sudeste;3550308;Urbana;569,7;Profissionalizante;60,68745235;Adequada;0,67;0;0;0;1
15032;31020664;MG;Sudeste;3164472;Urbana;498,9;Regular;60,68781166;Adequada;1;0;0;0;1
15033;31045705;MG;Sudeste;3167707;Urbana;490;Profissionalizante;60,68781166;Adequada;1;0;0;0;1
15034;32035098;ES;Sudeste;3201308;Urbana;492,7;Regular;60,68781166;Adequada;0,83;0;0;0,89;0,11
15035;41039157;PR;Sul;4114500;Urbana;524,3;Profissionalizante;60,69375263;Adequada;0,35;0;0;1;0
15036;43143954;RS;Sul;4319505;Urbana;512,8;Regular;60,69375263;Adequada;0,69;0;0;0,32;0,68
15037;35023917;SP;Sudeste;3543402;Urbana;505,8;Regular;60,69688222;Adequada;0,33;0;0;0;1
15038;23085592;CE;Nordeste;2304103;Urbana;529,3;Profissionalizante;60,69777894;Adequada;0,44;0;0;0,63;0,38
15039;42029953;SC;Sul;4209300;Urbana;500,2;Regular;60,69777894;Adequada;0,65;0;0;1;0
15040;35000140;SP;Sudeste;3550308;Urbana;503;Regular;60,7158945;Adequada;0,37;0;0;0,74;0,26
15041;35001417;SP;Sudeste;3550308;Urbana;490,2;Regular;60,7158945;Adequada;0,8;0;0;0,75;0,25
15042;35010893;SP;Sudeste;3534401;Urbana;469,2;Regular;60,7158945;Adequada;0,6;0;0,18;0,57;0,25
15043;41130901;PR;Sul;4106902;Urbana;481;Regular;60,7158945;Adequada;0,86;0;0;0,84;0,16
15044;35002422;SP;Sudeste;3550308;Urbana;490,4;Regular;60,71757027;Adequada;0,62;0;0;0,38;0,62
15045;22018220;PI;Nordeste;2200400;Urbana;462,3;Profissionalizante;60,71940437;Adequada;0,56;0;0;0;1
15046;31063495;MG;Sudeste;3152131;Urbana;511,9;Profissionalizante;60,71940437;Adequada;0,33;0;0;0,71;0,29
15047;31079472;MG;Sudeste;3145455;Urbana;487,3;Profissionalizante;60,71940437;Adequada;0,89;0;0;0,24;0,76
15048;31119539;MG;Sudeste;3162104;Urbana;495,2;Regular;60,71940437;Adequada;0,32;0;0;0,42;0,58
15049;31119679;MG;Sudeste;3168903;Urbana;481,6;Profissionalizante;60,71940437;Adequada;0,67;0;0;0,5;0,5
15050;33508232;RJ;Sudeste;3304557;Urbana;486,6;Regular;60,71940437;Adequada;0,43;0;0;0;1
15051;41067428;PR;Sul;4123501;Urbana;559,2;Regular;60,71940437;Adequada;0,67;0;0;0,5;0,5
15052;31034843;MG;Sudeste;3146909;Urbana;485,5;Regular;60,71940437;Adequada;0,69;0;0;0,03;0,97
15053;31043273;MG;Sudeste;3127701;Urbana;495,3;Regular;60,71940437;Adequada;0,73;0;0;0,45;0,55
15054;31141640;MG;Sudeste;3167202;Urbana;498,2;Profissionalizante;60,71940437;Adequada;0,6;0;0;0,72;0,28
15055;23545496;CE;Nordeste;2304004;Rural;492,3;Regular;60,72367154;Adequada;1;0;0;0;1
15056;35023589;SP;Sudeste;3556909;Urbana;481,5;Regular;60,72367154;Adequada;0,64;0;0;0;1
15057;35019434;SP;Sudeste;3525904;Urbana;501,4;Regular;60,72489207;Adequada;0,52;0;0;0,45;0,55
15058;35044167;SP;Sudeste;3557105;Urbana;513,2;Regular;60,7262591;Adequada;0,39;0;0;0,29;0,71
15059;43012299;RS;Sul;4300406;Urbana;513,7;Regular;60,73678185;Adequada;0,27;0;0;0;1
15060;33046778;RJ;Sudeste;3300456;Urbana;447,5;Regular;60,74208929;Adequada;0,46;0;0;0;1
15061;43090923;RS;Sul;4313003;Urbana;515,8;Regular;60,7488496;Adequada;0,38;0;0;0,4;0,6
15062;43146384;RS;Sul;4320008;Urbana;487,6;Regular;60,75056955;Adequada;1;0;0;0,15;0,85
15063;33089043;RJ;Sudeste;3304904;Urbana;476,5;Regular;60,75408284;Adequada;0,65;0;0;0,18;0,82
15064;11002255;RO;Norte;1100205;Urbana;478,7;Regular;60,75745932;Adequada;0,79;0;0;0,4;0,6
15065;27036731;AL;Nordeste;2704302;Urbana;481,3;Profissionalizante;60,7618533;Adequada;0,47;0,24;0;0,29;0,47
15066;41014154;PR;Sul;4121356;Urbana;468,7;Regular;60,76267476;Adequada;0,43;0;0;1;0
15067;41015908;PR;Sul;4104303;Urbana;508,6;Profissionalizante;60,76267476;Adequada;0,27;0;0;1;0
15068;41373375;PR;Sul;4119954;Urbana;470,9;Regular;60,76267476;Adequada;0,8;0;0;0,42;0,58
15069;41017765;PR;Sul;4114005;Urbana;560,4;Regular;60,76554739;Adequada;1;0;0;1;0
15070;33050546;RJ;Sudeste;3301702;Urbana;469,3;Regular;60,76561533;Adequada;0,78;0;0;0,32;0,68
15071;33059446;RJ;Sudeste;3303500;Urbana;477,8;Regular;60,76561533;Adequada;0,08;0;0;0;1
15072;51053640;MT;CO;5107875;Urbana;492,6;Regular;60,76561533;Adequada;0,43;0;0;0,28;0,72
15073;41007670;PR;Sul;4128104;Urbana;482;Profissionalizante;60,76591037;Adequada;0,93;0;0;1;0
15074;15582930;PA;Norte;1505502;Urbana;488,1;Regular;60,76811346;Adequada;0,19;0;0;0;1
15075;41130669;PR;Sul;4106902;Urbana;484,2;Regular;60,77459462;Adequada;1;0;0,4;0,6;0
15076;43047700;RS;Sul;4305801;Urbana;501,6;Regular;60,78078402;Adequada;0,27;0;0;1;0
15077;43149154;RS;Sul;4320503;Urbana;506,3;Regular;60,78078402;Adequada;0,67;0;0;0;1
15078;33055670;RJ;Sudeste;3303302;Urbana;487,9;Regular;60,78418099;Adequada;0,44;0;0;0;1
15079;41008863;PR;Sul;4128104;Urbana;492,9;Profissionalizante;60,79003909;Adequada;0,67;0,43;0,5;0,07;0
15080;43160069;RS;Sul;4322004;Urbana;515,1;Regular;60,79144392;Adequada;0,25;0;0;0;1
15081;50017730;MS;CO;5004502;Rural;458,9;Regular;60,79240773;Adequada;1;0;0,33;0,33;0,33
15082;23564059;CE;Nordeste;2307650;Urbana;547,6;Profissionalizante;60,79731479;Adequada;1;0;0;0,17;0,83
15083;41036972;PR;Sul;4108700;Rural;515,9;Regular;60,80043851;Adequada;0,5;0;0;1;0
15084;21213593;MA;Nordeste;2111300;Urbana;470,1;Regular;60,80063425;Adequada;1;0;0;0,5;0,5
15085;42053471;SC;Sul;4204202;Urbana;489,2;Regular;60,80080593;Adequada;0,66;0;0;0,76;0,24
15086;24066168;RN;Nordeste;2414159;Urbana;460,4;Regular;60,80332128;Adequada;0,67;0;0;0;1
15087;11011661;RO;Norte;1100114;Urbana;452,6;Regular;60,80347433;Adequada;0,05;0;0;0;1
15088;42069416;SC;Sul;4207106;Urbana;437,3;Regular;60,80347433;Adequada;0,57;0;0;0;1
15089;26126621;PE;Nordeste;2611606;Urbana;474,5;Regular;60,80823406;Adequada;0,63;0;0,2;0,31;0,49
15090;12012556;AC;Norte;1200401;Urbana;472,2;Regular;60,81156624;Adequada;0,77;0;0;0,05;0,95
15091;42033675;SC;Sul;4216503;Urbana;499,2;Profissionalizante;60,8116409;Adequada;0,33;0;0;1;0
15092;35000838;SP;Sudeste;3550308;Urbana;488,6;Regular;60,81580538;Adequada;0,44;0;0;0;1
15093;35021179;SP;Sudeste;3538709;Urbana;507,9;Regular;60,81580538;Adequada;0,67;0;0,5;0;0,5
15094;41378300;PR;Sul;4107652;Urbana;486;Regular;60,83307769;Adequada;0,32;0;0;0,6;0,4
15095;52075311;GO;CO;5204508;Urbana;503;Profissionalizante;60,83619656;Adequada;0,44;0;0,05;0;0,95
15096;31191507;MG;Sudeste;3168705;Urbana;514,7;Profissionalizante;60,83640049;Adequada;0,46;0;0,28;0,72;0
15097;28028783;SE;Nordeste;2800308;Urbana;495,8;Regular;60,84416991;Adequada;0,73;0;0,45;0,17;0,38
15098;43096824;RS;Sul;4313904;Urbana;490,1;Regular;60,85416967;Adequada;0,67;0;0;0,5;0,5
15099;31063517;MG;Sudeste;3170909;Urbana;458,2;Regular;60,85438281;Adequada;0,86;0;0;0,61;0,39
15100;32041560;ES;Sudeste;3205309;Urbana;498,8;Profissionalizante;60,85842735;Adequada;0,39;0;0,17;0,35;0,48
15101;43098860;RS;Sul;4314100;Urbana;490,1;Profissionalizante;60,85842735;Adequada;0,65;0;0;0,84;0,16
15102;31191132;MG;Sudeste;3131307;Urbana;570,9;Cívico-Militar;60,86142372;Adequada;1;0;0;0,33;0,67
15103;25007785;PB;Nordeste;2503704;Urbana;481;Profissionalizante;60,8621902;Adequada;0,81;0;0;1;0
15104;35028320;SP;Sudeste;3532843;Urbana;481,9;Regular;60,86749164;Adequada;0,83;0;0;0;1
15105;35020527;SP;Sudeste;3500303;Urbana;473,4;Regular;60,86749164;Adequada;0,34;0;0;0;1
15106;35022329;SP;Sudeste;3505500;Urbana;462,9;Regular;60,86749164;Adequada;0,63;0;0;0;1
15107;35026839;SP;Sudeste;3515509;Urbana;479,6;Regular;60,86749164;Adequada;0,33;0;0;1;0
15108;35284361;SP;Sudeste;3552502;Urbana;483,7;Regular;60,86749164;Adequada;0,78;0;0;0,43;0,57
15109;31146510;MG;Sudeste;3113008;Urbana;500,4;Regular;60,87013135;Adequada;0,67;0;0;0,07;0,93
15110;31202762;MG;Sudeste;3133501;Urbana;512,7;Regular;60,87013135;Adequada;0,33;0;0;0,86;0,14
15111;31339105;MG;Sudeste;3154606;Urbana;462,5;Regular;60,87013135;Adequada;0,67;0;0;0;1
15112;31001457;MG;Sudeste;3106200;Urbana;521,7;Regular;60,87013135;Adequada;0,65;0;0;0,13;0,88
15113;31007994;MG;Sudeste;3106705;Urbana;489,4;Regular;60,87013135;Adequada;0,77;0;0;0,23;0,77
15114;33054185;RJ;Sudeste;3302700;Urbana;489,7;Regular;60,87013135;Adequada;0,62;0;0;0,05;0,95
15115;33091765;RJ;Sudeste;3304904;Urbana;475,6;Regular;60,87013135;Adequada;0,82;0;0;0,43;0,57
15116;41125053;PR;Sul;4104204;Urbana;491,4;Regular;60,87013135;Adequada;1;0;0,13;0,87;0
15117;41117662;PR;Sul;4120309;Urbana;516,9;Regular;60,8818739;Adequada;0,21;0;0;1;0
15118;31041700;MG;Sudeste;3100609;Urbana;489,6;Regular;60,88224853;Adequada;0,33;0;0;0;1
15119;31000515;MG;Sudeste;3106200;Urbana;486,7;Regular;60,89017213;Adequada;0,81;0;0;0,34;0,66
15120;43059570;RS;Sul;4307500;Urbana;513,9;Regular;60,89291272;Adequada;0,33;0;0;0;1
15121;35010789;SP;Sudeste;3534401;Urbana;484,5;Regular;60,89491263;Adequada;0,55;0;0;0,35;0,65
15122;35020965;SP;Sudeste;3538709;Urbana;491,3;Regular;60,89568627;Adequada;0,7;0;0;0;1
15123;41128400;PR;Sul;4106902;Urbana;482,7;Regular;60,89758811;Adequada;0,96;0;0,04;0,96;0
15124;41131495;PR;Sul;4106902;Urbana;515,9;Regular;60,89758811;Adequada;0,89;0;0,25;0;0,75
15125;41588894;PR;Sul;4119905;Urbana;540,9;Profissionalizante;60,89758811;Adequada;0,69;0;0,5;0,39;0,11
15126;43056202;RS;Sul;4307005;Urbana;531,3;Regular;60,89758811;Adequada;0,33;0;0;0,1;0,9
15127;43081304;RS;Sul;4311304;Urbana;500,9;Regular;60,89758811;Adequada;0,39;0;0;0,82;0,18
15128;43163025;RS;Sul;4322509;Urbana;520,1;Profissionalizante;60,89758811;Adequada;0,35;0;0,24;0;0,76
15129;21160015;MA;Nordeste;2103000;Urbana;477,8;Regular;60,89921394;Adequada;0,79;0;0;0,4;0,6
15130;53000234;DF;CO;5300108;Urbana;493,6;EJA;60,89921394;Adequada;0,7;0;0,12;0,23;0,65
15131;41063155;PR;Sul;4119905;Urbana;503,1;Regular;60,89975865;Adequada;0,39;0;0,15;0,85;0
15132;41024125;PR;Sul;4115200;Urbana;499,8;Regular;60,89975865;Adequada;0,95;0;0,27;0,73;0
15133;43146996;RS;Sul;4301958;Urbana;485;Regular;60,90051094;Adequada;0,5;0;0;1;0
15134;41099508;PR;Sul;4109401;Urbana;486,4;Regular;60,90824771;Adequada;0,67;0;0;1;0
15135;31202894;MG;Sudeste;3138203;Urbana;504,9;Profissionalizante;60,90824771;Adequada;1;0;0,33;0;0,67
15136;41059638;PR;Sul;4104907;Urbana;524,1;Regular;60,90847569;Adequada;0,67;0;0,5;0,5;0
15137;41068203;PR;Sul;4127700;Urbana;493,2;Regular;60,90847569;Adequada;0,75;0;0;0,9;0,1
15138;41109813;PR;Sul;4108957;Urbana;489,4;Regular;60,90847569;Adequada;1;0;0,32;0,68;0
15139;50006231;MS;CO;5002704;Urbana;498,7;Profissionalizante;60,90847569;Adequada;0,91;0;0,07;0,09;0,84
15140;50005782;MS;CO;5002704;Urbana;492,6;Regular;60,90847569;Adequada;0,63;0;0,1;0;0,9
15141;23156210;CE;Nordeste;2303204;Urbana;482,6;Regular;60,91914775;Adequada;0,38;0;0;1;0
15142;52064824;GO;CO;5205109;Urbana;506,2;Regular;60,91914775;Adequada;0,64;0;0;0,17;0,83
15143;17053986;TO;Norte;1713601;Rural;461,6;Profissionalizante;60,92414444;Adequada;0,33;0;0;0;1
15144;15043967;PA;Norte;1504422;Urbana;479,9;Regular;60,92592856;Adequada;0,7;0;0,5;0;0,5
15145;41039920;PR;Sul;4122651;Urbana;487,1;Regular;60,92959799;Adequada;0,73;0;0;1;0
15146;41046250;PR;Sul;4126405;Urbana;475;Profissionalizante;60,92959799;Adequada;0,41;0;0;1;0
15147;41068688;PR;Sul;4127700;Urbana;522,9;Regular;60,92959799;Adequada;1;0;0,33;0,67;0
15148;41084772;PR;Sul;4107207;Urbana;498,5;Profissionalizante;60,92959799;Adequada;0,68;0;0;1;0
15149;23247754;CE;Nordeste;2312908;Urbana;471,3;Regular;60,92976905;Adequada;0,83;0;0;0;1
15150;43107982;RS;Sul;4314902;Urbana;464;Regular;60,93030984;Adequada;0,51;0;0;0,22;0,78
15151;33091340;RJ;Sudeste;3304904;Urbana;479,7;Regular;60,93114622;Adequada;1;0;0;0,75;0,25
15152;24002062;RN;Nordeste;2408003;Urbana;481;Regular;60,93590247;Adequada;0,73;0;0,15;0;0,85
15153;31203343;MG;Sudeste;3145604;Urbana;475,2;Regular;60,93959072;Adequada;1;0;0,24;0,33;0,43
15154;27036677;AL;Nordeste;2704302;Urbana;447,9;Regular;60,94426421;Adequada;0,64;0;0;0,71;0,29
15155;11018810;RO;Norte;1100254;Urbana;487,4;Regular;60,94676444;Adequada;0,7;0;0,07;0,57;0,36
15156;32020023;ES;Sudeste;3200607;Urbana;492,6;Regular;60,95050366;Adequada;0,39;0;0;0;1
15157;41068254;PR;Sul;4127700;Urbana;505,4;Profissionalizante;60,95050366;Adequada;0,88;0;0;0,97;0,03
15158;43064892;RS;Sul;4308508;Urbana;517,6;Regular;60,95455917;Adequada;0,67;0;0;0,36;0,64
15159;33038880;RJ;Sudeste;3303609;Urbana;484,2;Regular;60,96448885;Adequada;0,72;0,18;0,18;0;0,65
15160;35916791;SP;Sudeste;3550308;Urbana;472,5;Regular;60,97173109;Adequada;0,29;0;0;0;1
15161;41138457;PR;Sul;4125506;Urbana;505,1;Regular;60,97280617;Adequada;0,83;0;0;1;0
15162;41373260;PR;Sul;4113700;Urbana;430,3;Regular;60,97280617;Adequada;1;0,17;0;0,5;0,33
15163;41014197;PR;Sul;4128005;Urbana;513,2;Profissionalizante;60,97544913;Adequada;1;0;0,24;0,76;0
15164;31194298;MG;Sudeste;3150802;Urbana;491;Regular;60,97634151;Adequada;0,67;0;0;0,5;0,5
15165;31330841;MG;Sudeste;3133808;Urbana;501,8;Regular;60,97634151;Adequada;0,52;0;0;0,64;0,36
15166;31081493;MG;Sudeste;3143302;Urbana;512,6;Profissionalizante;60,97634151;Adequada;0,88;0;0;0,83;0,17
15167;31205460;MG;Sudeste;3116159;Urbana;461,8;Regular;60,97634151;Adequada;0,96;0;0;0,02;0,98
15168;41352750;PR;Sul;4104428;Urbana;497,2;Regular;60,98063966;Adequada;0,78;0;0;1;0
15169;35000486;SP;Sudeste;3550308;Urbana;562;Profissionalizante;60,98285373;Adequada;0,82;0;0;0,59;0,41
15170;43167543;RS;Sul;4323002;Urbana;472,6;Regular;60,98285373;Adequada;0,64;0;0;0;1
15171;43148182;RS;Sul;4320263;Urbana;546,1;Regular;60,98377552;Adequada;0,68;0;0;0,38;0,62
15172;35034368;SP;Sudeste;3515400;Urbana;482,5;Regular;60,99329653;Adequada;0,12;0;0;0;1
15173;43064434;RS;Sul;4308508;Urbana;509,2;Profissionalizante;60,99382619;Adequada;0,83;0;0;0,8;0,2
15174;31008508;MG;Sudeste;3118601;Urbana;492,4;Regular;61,00773306;Adequada;0,96;0;0,14;0;0,86
15175;33003858;RJ;Sudeste;3304102;Urbana;469,5;Regular;61,01127188;Adequada;0,19;0;0;1;0
15176;33020540;RJ;Sudeste;3300506;Urbana;514,9;Regular;61,01561798;Adequada;0,17;0;0;0;1
15177;35032177;SP;Sudeste;3554300;Urbana;471,5;Regular;61,01940552;Adequada;0,67;0;0;0,18;0,82
15178;31098434;MG;Sudeste;3142106;Urbana;515,6;Profissionalizante;61,0194864;Adequada;0,55;0;0;0,7;0,3
15179;31212253;MG;Sudeste;3155603;Urbana;488,5;Regular;61,0194864;Adequada;0,85;0;0;0,4;0,6
15180;35023565;SP;Sudeste;3524303;Urbana;491,5;Regular;61,02580686;Adequada;0,75;0;0,29;0,33;0,38
15181;41068289;PR;Sul;4127700;Urbana;502,7;Profissionalizante;61,02592304;Adequada;0,67;0;0,11;0,89;0
15182;41084845;PR;Sul;4107207;Urbana;485,3;Regular;61,02592304;Adequada;0,67;0;0;1;0
15183;41091710;PR;Sul;4106506;Urbana;485,5;Profissionalizante;61,02592304;Adequada;0,64;0,21;0;0,79;0
15184;42095760;SC;Sul;4208500;Urbana;540;Regular;61,02623892;Adequada;0,67;0;0;1;0
15185;43144888;RS;Sul;4319604;Urbana;477,9;Profissionalizante;61,02998719;Adequada;0,47;0;0,25;0,75;0
15186;28029569;SE;Nordeste;2803302;Urbana;469,7;Regular;61,03372274;Adequada;0,63;0;0,18;0;0,82
15187;50012118;MS;CO;5008305;Urbana;474,7;Profissionalizante;61,03372274;Adequada;0,47;0;0;0;1
15188;41127790;PR;Sul;4106902;Urbana;509,7;Regular;61,03678816;Adequada;1;0;0;0,67;0,33
15189;41361733;PR;Sul;4104808;Urbana;502,6;Regular;61,04827304;Adequada;0,44;0;0;1;0
15190;41131525;PR;Sul;4106902;Urbana;514,2;Regular;61,04827304;Adequada;0,94;0;0;0,82;0,18
15191;41378598;PR;Sul;4108304;Urbana;502,8;Profissionalizante;61,04827304;Adequada;0,95;0;0;1;0
15192;43070213;RS;Sul;4309308;Urbana;496,2;Regular;61,04827304;Adequada;0,61;0;0,44;0;0,56
15193;41093607;PR;Sul;4118501;Urbana;476,4;Regular;61,05612321;Adequada;0,63;0;0,25;0,75;0
15194;15578968;PA;Norte;1502400;Urbana;483;Regular;61,06032031;Adequada;0,15;0;0,44;0;0,56
15195;31217646;MG;Sudeste;3112307;Urbana;496,7;Regular;61,06506382;Adequada;0,33;0;0;0;1
15196;15583058;PA;Norte;1500602;Urbana;476,7;Regular;61,07344359;Adequada;0,06;0;0;0;1
15197;23264071;CE;Nordeste;2305233;Urbana;548,9;Profissionalizante;61,08009505;Adequada;1;0;0,22;0,33;0,44
15198;26133949;PE;Nordeste;2614600;Urbana;501,7;Regular;61,08457449;Adequada;0,32;0;0;1;0
15199;23121459;CE;Nordeste;2312700;Urbana;483;Regular;61,08709516;Adequada;0,73;0;0;0,17;0,83
15200;53005023;DF;CO;5300108;Urbana;491,4;Regular;61,09116006;Adequada;0,52;0;0;0;1
15201;11047208;RO;Norte;1100122;Urbana;512,9;Regular;61,09585836;Adequada;0,66;0;0;0;1
15202;31035327;MG;Sudeste;3149606;Urbana;516,1;Regular;61,09734654;Adequada;0,33;0;0;0;1
15203;43162479;RS;Sul;4322400;Urbana;499;Profissionalizante;61,10011274;Adequada;0,13;0;0;0;1
15204;41048660;PR;Sul;4124103;Urbana;496,7;Profissionalizante;61,10108415;Adequada;0,09;0;0;1;0
15205;42067804;SC;Sul;4204905;Urbana;441,8;Profissionalizante;61,10108415;Adequada;0,45;0;0;1;0
15206;42096847;SC;Sul;4209805;Urbana;466,7;Regular;61,10108415;Adequada;0,42;0;0;1;0
15207;31043265;MG;Sudeste;3127701;Urbana;500,1;Profissionalizante;61,10182885;Adequada;0,89;0;0;0;1
15208;31212261;MG;Sudeste;3124302;Urbana;492,4;Regular;61,10182885;Adequada;0,81;0;0;0,34;0,66
15209;35016469;SP;Sudeste;3554508;Urbana;477,9;Regular;61,1058828;Adequada;0,52;0;0;0,27;0,73
15210;23081945;CE;Nordeste;2307700;Urbana;456,7;Regular;61,11529691;Adequada;0,91;0;0;0,22;0,78
15211;24035149;RN;Nordeste;2403004;Urbana;480,6;Regular;61,11902797;Adequada;0,71;0;0;0;1
15212;24060240;RN;Nordeste;2408102;Urbana;485,7;Regular;61,11902797;Adequada;0,76;0;0;0,12;0,88
15213;23215534;CE;Nordeste;2304400;Urbana;546,3;Cívico-Militar;61,11961169;Adequada;1;0;0;0,21;0,79
15214;43166792;RS;Sul;4304853;Rural;510,2;Regular;61,12406005;Adequada;0,5;0;0;1;0
15215;43115136;RS;Sul;4315750;Urbana;483,8;Regular;61,12411107;Adequada;0,43;0;0;1;0
15216;29019508;BA;Nordeste;2907202;Urbana;471,5;Profissionalizante;61,12751734;Adequada;0,2;0;0;0,73;0,27
15217;31194468;MG;Sudeste;3166006;Urbana;539,4;Profissionalizante;61,12816577;Adequada;0,47;0;0;0,57;0,43
15218;31173878;MG;Sudeste;3151701;Urbana;510;Regular;61,12816577;Adequada;0,9;0;0,17;0;0,83
15219;31193950;MG;Sudeste;3123908;Urbana;478,5;Regular;61,12816577;Adequada;1;0;0;0,56;0,44
15220;43171516;RS;Sul;4316402;Urbana;464,6;Regular;61,12816577;Adequada;0,37;0;0;0;1
15221;26012359;PE;Nordeste;2613503;Urbana;494,9;Regular;61,12948378;Adequada;0,21;0;0;1;0
15222;33045437;RJ;Sudeste;3305554;Urbana;482,7;Regular;61,13688313;Adequada;0,62;0;0;0;1
15223;35035233;SP;Sudeste;3541604;Urbana;486,1;Regular;61,13856257;Adequada;0,37;0;0;0;1
15224;33042519;RJ;Sudeste;3305802;Urbana;513,6;Profissionalizante;61,13926971;Adequada;0,47;0;0,71;0,29;0
15225;42074142;SC;Sul;4219309;Urbana;495,9;Regular;61,1394618;Adequada;0,3;0;0;0,52;0,48
15226;35030119;SP;Sudeste;3506508;Urbana;507,6;Regular;61,14069672;Adequada;0,68;0;0,33;0;0,67
15227;33031479;RJ;Sudeste;3304201;Urbana;492,8;Regular;61,14287366;Adequada;0,52;0;0,27;0,45;0,27
15228;41071956;PR;Sul;4104808;Urbana;464,1;Regular;61,14492142;Adequada;0,63;0;0,53;0,47;0
15229;43143946;RS;Sul;4319505;Urbana;498,3;Profissionalizante;61,14492142;Adequada;0,42;0;0;1;0
15230;35001624;SP;Sudeste;3550308;Urbana;501,7;Regular;61,15474244;Adequada;0,75;0;0;0,25;0,75
15231;16002431;AP;Norte;1600303;Urbana;478,5;Regular;61,15582308;Adequada;0,55;0;0;0,3;0,7
15232;22022007;PI;Nordeste;2211001;Urbana;467,2;Profissionalizante;61,15659926;Adequada;0,9;0;0,3;0,26;0,44
15233;31108839;MG;Sudeste;3147006;Urbana;473,8;Profissionalizante;61,15659926;Adequada;0,67;0;0;0,06;0,94
15234;31147818;MG;Sudeste;3152402;Urbana;478,2;Regular;61,15659926;Adequada;0,72;0;0;0;1
15235;43050611;RS;Sul;4306205;Rural;482,2;Regular;61,16007507;Adequada;0,46;1;0;0;0
15236;42199204;SC;Sul;4204202;Urbana;498,4;Profissionalizante;61,1645316;Adequada;0,67;0;0;0;1
15237;33106630;RJ;Sudeste;3304557;Urbana;488,5;Regular;61,17155756;Adequada;0,72;0;0;0,01;0,99
15238;27226930;AL;Nordeste;2704302;Urbana;468,3;Regular;61,17169993;Adequada;0,82;0;0;0,35;0,65
15239;50006037;MS;CO;5002704;Urbana;489,3;Regular;61,17754033;Adequada;0,65;0,06;0,23;0,19;0,52
15240;52032191;GO;CO;5203302;Urbana;499,1;Regular;61,17754033;Adequada;0,69;0;0;0,29;0,71
15241;33045550;RJ;Sudeste;3305554;Rural;471,7;Regular;61,17757116;Adequada;0,88;0;0;0;1
15242;35015167;SP;Sudeste;3522307;Rural;521,3;Profissionalizante;61,18292086;Adequada;0,35;0;0;0;1
15243;41122976;PR;Sul;4100400;Urbana;494;Regular;61,19664001;Adequada;1;0;0;0,33;0,67
15244;35015714;SP;Sudeste;3540606;Urbana;489,7;Regular;61,19927574;Adequada;0,61;0;0;0;1
15245;11012447;RO;Norte;1100114;Urbana;468,9;Regular;61,20396445;Adequada;0,47;0;0;1;0
15246;41003632;PR;Sul;4124202;Urbana;481,3;Regular;61,20396445;Adequada;0,4;0;0;0,5;0,5
15247;51045567;MT;CO;5103437;Urbana;488,5;Regular;61,20396445;Adequada;0,31;0;0;0,21;0,79
15248;43055230;RS;Sul;4306908;Urbana;531,8;Profissionalizante;61,20396445;Adequada;0,71;0;0;0,47;0,53
15249;31010146;MG;Sudeste;3154606;Urbana;490,4;Profissionalizante;61,20601348;Adequada;0,48;0;0;0;1
15250;23564245;CE;Nordeste;2310803;Urbana;521,5;Profissionalizante;61,20629945;Adequada;1;0;0;0,5;0,5
15251;15587916;PA;Norte;1507953;Urbana;496,1;Profissionalizante;61,22331432;Adequada;0,5;0;0;0;1
15252;15552594;PA;Norte;1501402;Urbana;466,1;Regular;61,22419484;Adequada;0,5;0;0;1;0
15253;31055514;MG;Sudeste;3132404;Urbana;511,3;Profissionalizante;61,22419484;Adequada;0,33;0;0;0;1
15254;51052423;MT;CO;5107602;Urbana;474,2;Regular;61,22696136;Adequada;0,34;0;0;0;1
15255;41009860;PR;Sul;4110409;Urbana;481,4;Regular;61,23208114;Adequada;0,6;0;0;0,92;0,08
15256;31231835;MG;Sudeste;3135050;Rural;508,1;Regular;61,23466072;Adequada;0,33;0;0;1;0
15257;33090157;RJ;Sudeste;3304904;Urbana;443,5;Regular;61,23466072;Adequada;0,8;0;0;0,75;0,25
15258;31015571;MG;Sudeste;3113206;Urbana;487,5;Regular;61,23524228;Adequada;0,33;0;0;0;1
15259;27034887;AL;Nordeste;2704302;Urbana;484,1;Regular;61,23944808;Adequada;1;0;0,2;0,2;0,6
